date,country,region,lat,long,confirmed,deaths
2/7/20,Costa Rica,,9.7489,-83.7534,0,0
2/8/20,Costa Rica,,9.7489,-83.7534,0,0
2/9/20,Costa Rica,,9.7489,-83.7534,0,0
2/10/20,Costa Rica,,9.7489,-83.7534,0,0
2/11/20,Costa Rica,,9.7489,-83.7534,0,0
2/12/20,Costa Rica,,9.7489,-83.7534,0,0
2/13/20,Costa Rica,,9.7489,-83.7534,0,0
2/14/20,Costa Rica,,9.7489,-83.7534,0,0
2/15/20,Costa Rica,,9.7489,-83.7534,0,0
2/16/20,Costa Rica,,9.7489,-83.7534,0,0
2/17/20,Costa Rica,,9.7489,-83.7534,0,0
2/18/20,Costa Rica,,9.7489,-83.7534,0,0
2/19/20,Costa Rica,,9.7489,-83.7534,0,0
2/20/20,Costa Rica,,9.7489,-83.7534,0,0
2/21/20,Costa Rica,,9.7489,-83.7534,0,0
2/22/20,Costa Rica,,9.7489,-83.7534,0,0
2/23/20,Costa Rica,,9.7489,-83.7534,0,0
2/24/20,Costa Rica,,9.7489,-83.7534,0,0
2/25/20,Costa Rica,,9.7489,-83.7534,0,0
2/26/20,Costa Rica,,9.7489,-83.7534,0,0
2/27/20,Costa Rica,,9.7489,-83.7534,0,0
2/28/20,Costa Rica,,9.7489,-83.7534,0,0
2/29/20,Costa Rica,,9.7489,-83.7534,0,0
3/1/20,Costa Rica,,9.7489,-83.7534,0,0
3/2/20,Costa Rica,,9.7489,-83.7534,0,0
3/3/20,Costa Rica,,9.7489,-83.7534,0,0
3/4/20,Costa Rica,,9.7489,-83.7534,0,0
3/5/20,Costa Rica,,9.7489,-83.7534,0,0
3/6/20,Costa Rica,,9.7489,-83.7534,1,0
3/7/20,Costa Rica,,9.7489,-83.7534,1,0
3/8/20,Costa Rica,,9.7489,-83.7534,5,0
3/9/20,Costa Rica,,9.7489,-83.7534,9,0
3/10/20,Costa Rica,,9.7489,-83.7534,9,0
3/11/20,Costa Rica,,9.7489,-83.7534,13,0
3/12/20,Costa Rica,,9.7489,-83.7534,22,0
3/13/20,Costa Rica,,9.7489,-83.7534,23,0
3/14/20,Costa Rica,,9.7489,-83.7534,26,0
3/15/20,Costa Rica,,9.7489,-83.7534,27,0
3/16/20,Costa Rica,,9.7489,-83.7534,35,0
3/17/20,Costa Rica,,9.7489,-83.7534,41,0
3/18/20,Costa Rica,,9.7489,-83.7534,50,0
3/19/20,Costa Rica,,9.7489,-83.7534,69,0
3/20/20,Costa Rica,,9.7489,-83.7534,89,0
3/21/20,Costa Rica,,9.7489,-83.7534,117,0
3/22/20,Costa Rica,,9.7489,-83.7534,134,0
1/22/20,Cote d'Ivoire,,7.54,-5.5471,0,0
1/23/20,Cote d'Ivoire,,7.54,-5.5471,0,0
1/24/20,Cote d'Ivoire,,7.54,-5.5471,0,0
1/25/20,Cote d'Ivoire,,7.54,-5.5471,0,0
1/26/20,Cote d'Ivoire,,7.54,-5.5471,0,0
1/27/20,Cote d'Ivoire,,7.54,-5.5471,0,0
1/28/20,Cote d'Ivoire,,7.54,-5.5471,0,0
1/29/20,Cote d'Ivoire,,7.54,-5.5471,0,0
1/30/20,Cote d'Ivoire,,7.54,-5.5471,0,0
1/31/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/1/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/2/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/3/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/4/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/5/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/6/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/7/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/8/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/9/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/10/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/11/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/12/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/13/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/14/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/15/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/16/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/17/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/18/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/19/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/20/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/21/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/22/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/23/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/24/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/25/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/26/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/27/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/28/20,Cote d'Ivoire,,7.54,-5.5471,0,0
2/29/20,Cote d'Ivoire,,7.54,-5.5471,0,0
3/1/20,Cote d'Ivoire,,7.54,-5.5471,0,0
3/2/20,Cote d'Ivoire,,7.54,-5.5471,0,0
3/3/20,Cote d'Ivoire,,7.54,-5.5471,0,0
3/4/20,Cote d'Ivoire,,7.54,-5.5471,0,0
3/5/20,Cote d'Ivoire,,7.54,-5.5471,0,0
3/6/20,Cote d'Ivoire,,7.54,-5.5471,0,0
3/7/20,Cote d'Ivoire,,7.54,-5.5471,0,0
3/8/20,Cote d'Ivoire,,7.54,-5.5471,0,0
3/9/20,Cote d'Ivoire,,7.54,-5.5471,0,0
3/10/20,Cote d'Ivoire,,7.54,-5.5471,0,0
3/11/20,Cote d'Ivoire,,7.54,-5.5471,1,0
3/12/20,Cote d'Ivoire,,7.54,-5.5471,1,0
3/13/20,Cote d'Ivoire,,7.54,-5.5471,1,0
3/14/20,Cote d'Ivoire,,7.54,-5.5471,1,0
3/15/20,Cote d'Ivoire,,7.54,-5.5471,1,0
3/16/20,Cote d'Ivoire,,7.54,-5.5471,1,0
3/17/20,Cote d'Ivoire,,7.54,-5.5471,5,0
3/18/20,Cote d'Ivoire,,7.54,-5.5471,6,0
3/19/20,Cote d'Ivoire,,7.54,-5.5471,9,0
3/20/20,Cote d'Ivoire,,7.54,-5.5471,9,0
3/21/20,Cote d'Ivoire,,7.54,-5.5471,14,0
3/22/20,Cote d'Ivoire,,7.54,-5.5471,14,0
1/22/20,Croatia,,45.1,15.2,0,0
1/23/20,Croatia,,45.1,15.2,0,0
1/24/20,Croatia,,45.1,15.2,0,0
1/25/20,Croatia,,45.1,15.2,0,0
1/26/20,Croatia,,45.1,15.2,0,0
1/27/20,Croatia,,45.1,15.2,0,0
1/28/20,Croatia,,45.1,15.2,0,0
1/29/20,Croatia,,45.1,15.2,0,0
1/30/20,Croatia,,45.1,15.2,0,0
1/31/20,Croatia,,45.1,15.2,0,0
2/1/20,Croatia,,45.1,15.2,0,0
2/2/20,Croatia,,45.1,15.2,0,0
2/3/20,Croatia,,45.1,15.2,0,0
2/4/20,Croatia,,45.1,15.2,0,0
2/5/20,Croatia,,45.1,15.2,0,0
2/6/20,Croatia,,45.1,15.2,0,0
2/7/20,Croatia,,45.1,15.2,0,0
2/8/20,Croatia,,45.1,15.2,0,0
2/9/20,Croatia,,45.1,15.2,0,0
2/10/20,Croatia,,45.1,15.2,0,0
2/11/20,Croatia,,45.1,15.2,0,0
2/12/20,Croatia,,45.1,15.2,0,0
2/13/20,Croatia,,45.1,15.2,0,0
2/14/20,Croatia,,45.1,15.2,0,0
2/15/20,Croatia,,45.1,15.2,0,0
2/16/20,Croatia,,45.1,15.2,0,0
2/17/20,Croatia,,45.1,15.2,0,0
2/18/20,Croatia,,45.1,15.2,0,0
2/19/20,Croatia,,45.1,15.2,0,0
2/20/20,Croatia,,45.1,15.2,0,0
2/21/20,Croatia,,45.1,15.2,0,0
2/22/20,Croatia,,45.1,15.2,0,0
2/23/20,Croatia,,45.1,15.2,0,0
2/24/20,Croatia,,45.1,15.2,0,0
2/25/20,Croatia,,45.1,15.2,1,0
2/26/20,Croatia,,45.1,15.2,3,0
2/27/20,Croatia,,45.1,15.2,3,0
2/28/20,Croatia,,45.1,15.2,5,0
2/29/20,Croatia,,45.1,15.2,6,0
3/1/20,Croatia,,45.1,15.2,7,0
3/2/20,Croatia,,45.1,15.2,7,0
3/3/20,Croatia,,45.1,15.2,9,0
3/4/20,Croatia,,45.1,15.2,10,0
3/5/20,Croatia,,45.1,15.2,10,0
3/6/20,Croatia,,45.1,15.2,11,0
3/7/20,Croatia,,45.1,15.2,12,0
3/8/20,Croatia,,45.1,15.2,12,0
3/9/20,Croatia,,45.1,15.2,12,0
3/10/20,Croatia,,45.1,15.2,14,0
3/11/20,Croatia,,45.1,15.2,19,0
3/12/20,Croatia,,45.1,15.2,19,0
3/13/20,Croatia,,45.1,15.2,32,0
3/14/20,Croatia,,45.1,15.2,38,0
3/15/20,Croatia,,45.1,15.2,49,0
3/16/20,Croatia,,45.1,15.2,57,0
3/17/20,Croatia,,45.1,15.2,65,0
3/18/20,Croatia,,45.1,15.2,81,0
3/19/20,Croatia,,45.1,15.2,105,0
3/20/20,Croatia,,45.1,15.2,128,0
3/21/20,Croatia,,45.1,15.2,206,0
3/22/20,Croatia,,45.1,15.2,254,0
1/22/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
1/23/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
1/24/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
1/25/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
1/26/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
1/27/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
1/28/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
1/29/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
1/30/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
1/31/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
2/1/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
2/2/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
2/3/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
2/4/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
2/5/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
2/6/20,Cruise Ship,Diamond Princess,0.0,0.0,0,0
2/7/20,Cruise Ship,Diamond Princess,0.0,0.0,61,0
2/8/20,Cruise Ship,Diamond Princess,0.0,0.0,61,0
2/9/20,Cruise Ship,Diamond Princess,0.0,0.0,64,0
2/10/20,Cruise Ship,Diamond Princess,0.0,0.0,135,0
2/11/20,Cruise Ship,Diamond Princess,0.0,0.0,135,0
2/12/20,Cruise Ship,Diamond Princess,0.0,0.0,175,0
2/13/20,Cruise Ship,Diamond Princess,0.0,0.0,175,0
2/14/20,Cruise Ship,Diamond Princess,0.0,0.0,218,0
2/15/20,Cruise Ship,Diamond Princess,0.0,0.0,285,0
2/16/20,Cruise Ship,Diamond Princess,0.0,0.0,355,0
2/17/20,Cruise Ship,Diamond Princess,0.0,0.0,454,0
2/18/20,Cruise Ship,Diamond Princess,0.0,0.0,542,0
2/19/20,Cruise Ship,Diamond Princess,0.0,0.0,621,0
2/20/20,Cruise Ship,Diamond Princess,0.0,0.0,634,0
2/21/20,Cruise Ship,Diamond Princess,0.0,0.0,634,0
2/22/20,Cruise Ship,Diamond Princess,0.0,0.0,634,0
2/23/20,Cruise Ship,Diamond Princess,0.0,0.0,691,0
2/24/20,Cruise Ship,Diamond Princess,0.0,0.0,691,0
2/25/20,Cruise Ship,Diamond Princess,0.0,0.0,691,0
2/26/20,Cruise Ship,Diamond Princess,0.0,0.0,705,0
2/27/20,Cruise Ship,Diamond Princess,0.0,0.0,705,0
2/28/20,Cruise Ship,Diamond Princess,0.0,0.0,705,0
2/29/20,Cruise Ship,Diamond Princess,0.0,0.0,705,0
3/1/20,Cruise Ship,Diamond Princess,0.0,0.0,705,0
3/2/20,Cruise Ship,Diamond Princess,0.0,0.0,705,0
3/3/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/4/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/5/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/6/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/7/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/8/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/9/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/10/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/11/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/12/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/13/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/14/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/15/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/16/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/17/20,Cruise Ship,Diamond Princess,0.0,0.0,706,0
3/18/20,Cruise Ship,Diamond Princess,0.0,0.0,712,0
3/19/20,Cruise Ship,Diamond Princess,0.0,0.0,712,0
3/20/20,Cruise Ship,Diamond Princess,0.0,0.0,712,0
3/21/20,Cruise Ship,Diamond Princess,0.0,0.0,712,0
3/22/20,Cruise Ship,Diamond Princess,0.0,0.0,712,0
1/22/20,Cuba,,22.0,-80.0,0,0
1/23/20,Cuba,,22.0,-80.0,0,0
1/24/20,Cuba,,22.0,-80.0,0,0
1/25/20,Cuba,,22.0,-80.0,0,0
1/26/20,Cuba,,22.0,-80.0,0,0
1/27/20,Cuba,,22.0,-80.0,0,0
1/28/20,Cuba,,22.0,-80.0,0,0
1/29/20,Cuba,,22.0,-80.0,0,0
1/30/20,Cuba,,22.0,-80.0,0,0
1/31/20,Cuba,,22.0,-80.0,0,0
2/1/20,Cuba,,22.0,-80.0,0,0
2/2/20,Cuba,,22.0,-80.0,0,0
2/3/20,Cuba,,22.0,-80.0,0,0
2/4/20,Cuba,,22.0,-80.0,0,0
2/5/20,Cuba,,22.0,-80.0,0,0
2/6/20,Cuba,,22.0,-80.0,0,0
2/7/20,Cuba,,22.0,-80.0,0,0
2/8/20,Cuba,,22.0,-80.0,0,0
2/9/20,Cuba,,22.0,-80.0,0,0
2/10/20,Cuba,,22.0,-80.0,0,0
2/11/20,Cuba,,22.0,-80.0,0,0
2/12/20,Cuba,,22.0,-80.0,0,0
2/13/20,Cuba,,22.0,-80.0,0,0
2/14/20,Cuba,,22.0,-80.0,0,0
2/15/20,Cuba,,22.0,-80.0,0,0
2/16/20,Cuba,,22.0,-80.0,0,0
2/17/20,Cuba,,22.0,-80.0,0,0
2/18/20,Cuba,,22.0,-80.0,0,0
2/19/20,Cuba,,22.0,-80.0,0,0
2/20/20,Cuba,,22.0,-80.0,0,0
2/21/20,Cuba,,22.0,-80.0,0,0
2/22/20,Cuba,,22.0,-80.0,0,0
2/23/20,Cuba,,22.0,-80.0,0,0
2/24/20,Cuba,,22.0,-80.0,0,0
2/25/20,Cuba,,22.0,-80.0,0,0
2/26/20,Cuba,,22.0,-80.0,0,0
2/27/20,Cuba,,22.0,-80.0,0,0
2/28/20,Cuba,,22.0,-80.0,0,0
2/29/20,Cuba,,22.0,-80.0,0,0
3/1/20,Cuba,,22.0,-80.0,0,0
3/2/20,Cuba,,22.0,-80.0,0,0
3/3/20,Cuba,,22.0,-80.0,0,0
3/4/20,Cuba,,22.0,-80.0,0,0
3/5/20,Cuba,,22.0,-80.0,0,0
3/6/20,Cuba,,22.0,-80.0,0,0
3/7/20,Cuba,,22.0,-80.0,0,0
3/8/20,Cuba,,22.0,-80.0,0,0
3/9/20,Cuba,,22.0,-80.0,0,0
3/10/20,Cuba,,22.0,-80.0,0,0
3/11/20,Cuba,,22.0,-80.0,0,0
3/12/20,Cuba,,22.0,-80.0,3,0
3/13/20,Cuba,,22.0,-80.0,4,0
3/14/20,Cuba,,22.0,-80.0,4,0
3/15/20,Cuba,,22.0,-80.0,4,0
3/16/20,Cuba,,22.0,-80.0,4,0
3/17/20,Cuba,,22.0,-80.0,5,0
3/18/20,Cuba,,22.0,-80.0,7,0
3/19/20,Cuba,,22.0,-80.0,11,0
3/20/20,Cuba,,22.0,-80.0,16,0
3/21/20,Cuba,,22.0,-80.0,21,0
3/22/20,Cuba,,22.0,-80.0,35,0
1/22/20,Cyprus,,35.1264,33.4299,0,0
1/23/20,Cyprus,,35.1264,33.4299,0,0
1/24/20,Cyprus,,35.1264,33.4299,0,0
1/25/20,Cyprus,,35.1264,33.4299,0,0
1/26/20,Cyprus,,35.1264,33.4299,0,0
1/27/20,Cyprus,,35.1264,33.4299,0,0
1/28/20,Cyprus,,35.1264,33.4299,0,0
1/29/20,Cyprus,,35.1264,33.4299,0,0
1/30/20,Cyprus,,35.1264,33.4299,0,0
1/31/20,Cyprus,,35.1264,33.4299,0,0
2/1/20,Cyprus,,35.1264,33.4299,0,0
2/2/20,Cyprus,,35.1264,33.4299,0,0
2/3/20,Cyprus,,35.1264,33.4299,0,0
2/4/20,Cyprus,,35.1264,33.4299,0,0
2/5/20,Cyprus,,35.1264,33.4299,0,0
2/6/20,Cyprus,,35.1264,33.4299,0,0
2/7/20,Cyprus,,35.1264,33.4299,0,0
2/8/20,Cyprus,,35.1264,33.4299,0,0
2/9/20,Cyprus,,35.1264,33.4299,0,0
2/10/20,Cyprus,,35.1264,33.4299,0,0
2/11/20,Cyprus,,35.1264,33.4299,0,0
2/12/20,Cyprus,,35.1264,33.4299,0,0
2/13/20,Cyprus,,35.1264,33.4299,0,0
2/14/20,Cyprus,,35.1264,33.4299,0,0
2/15/20,Cyprus,,35.1264,33.4299,0,0
2/16/20,Cyprus,,35.1264,33.4299,0,0
2/17/20,Cyprus,,35.1264,33.4299,0,0
2/18/20,Cyprus,,35.1264,33.4299,0,0
2/19/20,Cyprus,,35.1264,33.4299,0,0
2/20/20,Cyprus,,35.1264,33.4299,0,0
2/21/20,Cyprus,,35.1264,33.4299,0,0
2/22/20,Cyprus,,35.1264,33.4299,0,0
2/23/20,Cyprus,,35.1264,33.4299,0,0
2/24/20,Cyprus,,35.1264,33.4299,0,0
2/25/20,Cyprus,,35.1264,33.4299,0,0
2/26/20,Cyprus,,35.1264,33.4299,0,0
2/27/20,Cyprus,,35.1264,33.4299,0,0
2/28/20,Cyprus,,35.1264,33.4299,0,0
2/29/20,Cyprus,,35.1264,33.4299,0,0
3/1/20,Cyprus,,35.1264,33.4299,0,0
3/2/20,Cyprus,,35.1264,33.4299,0,0
3/3/20,Cyprus,,35.1264,33.4299,0,0
3/4/20,Cyprus,,35.1264,33.4299,0,0
3/5/20,Cyprus,,35.1264,33.4299,0,0
3/6/20,Cyprus,,35.1264,33.4299,0,0
3/7/20,Cyprus,,35.1264,33.4299,0,0
3/8/20,Cyprus,,35.1264,33.4299,0,0
3/9/20,Cyprus,,35.1264,33.4299,2,0
3/10/20,Cyprus,,35.1264,33.4299,3,0
3/11/20,Cyprus,,35.1264,33.4299,6,0
3/12/20,Cyprus,,35.1264,33.4299,6,0
3/13/20,Cyprus,,35.1264,33.4299,14,0
3/14/20,Cyprus,,35.1264,33.4299,26,0
3/15/20,Cyprus,,35.1264,33.4299,26,0
3/16/20,Cyprus,,35.1264,33.4299,33,0
3/17/20,Cyprus,,35.1264,33.4299,46,0
3/18/20,Cyprus,,35.1264,33.4299,49,0
3/19/20,Cyprus,,35.1264,33.4299,67,0
3/20/20,Cyprus,,35.1264,33.4299,67,0
3/21/20,Cyprus,,35.1264,33.4299,84,0
3/22/20,Cyprus,,35.1264,33.4299,95,0
1/22/20,Czechia,,49.8175,15.472999999999999,0,0
1/23/20,Czechia,,49.8175,15.472999999999999,0,0
1/24/20,Czechia,,49.8175,15.472999999999999,0,0
1/25/20,Czechia,,49.8175,15.472999999999999,0,0
1/26/20,Czechia,,49.8175,15.472999999999999,0,0
1/27/20,Czechia,,49.8175,15.472999999999999,0,0
1/28/20,Czechia,,49.8175,15.472999999999999,0,0
1/29/20,Czechia,,49.8175,15.472999999999999,0,0
1/30/20,Czechia,,49.8175,15.472999999999999,0,0
1/31/20,Czechia,,49.8175,15.472999999999999,0,0
2/1/20,Czechia,,49.8175,15.472999999999999,0,0
2/2/20,Czechia,,49.8175,15.472999999999999,0,0
2/3/20,Czechia,,49.8175,15.472999999999999,0,0
2/4/20,Czechia,,49.8175,15.472999999999999,0,0
2/5/20,Czechia,,49.8175,15.472999999999999,0,0
2/6/20,Czechia,,49.8175,15.472999999999999,0,0
2/7/20,Czechia,,49.8175,15.472999999999999,0,0
2/8/20,Czechia,,49.8175,15.472999999999999,0,0
2/9/20,Czechia,,49.8175,15.472999999999999,0,0
2/10/20,Czechia,,49.8175,15.472999999999999,0,0
2/11/20,Czechia,,49.8175,15.472999999999999,0,0
2/12/20,Czechia,,49.8175,15.472999999999999,0,0
2/13/20,Czechia,,49.8175,15.472999999999999,0,0
2/14/20,Czechia,,49.8175,15.472999999999999,0,0
2/15/20,Czechia,,49.8175,15.472999999999999,0,0
2/16/20,Czechia,,49.8175,15.472999999999999,0,0
2/17/20,Czechia,,49.8175,15.472999999999999,0,0
2/18/20,Czechia,,49.8175,15.472999999999999,0,0
2/19/20,Czechia,,49.8175,15.472999999999999,0,0
2/20/20,Czechia,,49.8175,15.472999999999999,0,0
2/21/20,Czechia,,49.8175,15.472999999999999,0,0
2/22/20,Czechia,,49.8175,15.472999999999999,0,0
2/23/20,Czechia,,49.8175,15.472999999999999,0,0
2/24/20,Czechia,,49.8175,15.472999999999999,0,0
2/25/20,Czechia,,49.8175,15.472999999999999,0,0
2/26/20,Czechia,,49.8175,15.472999999999999,0,0
2/27/20,Czechia,,49.8175,15.472999999999999,0,0
2/28/20,Czechia,,49.8175,15.472999999999999,0,0
2/29/20,Czechia,,49.8175,15.472999999999999,0,0
3/1/20,Czechia,,49.8175,15.472999999999999,3,0
3/2/20,Czechia,,49.8175,15.472999999999999,3,0
3/3/20,Czechia,,49.8175,15.472999999999999,5,0
3/4/20,Czechia,,49.8175,15.472999999999999,8,0
3/5/20,Czechia,,49.8175,15.472999999999999,12,0
3/6/20,Czechia,,49.8175,15.472999999999999,18,0
3/7/20,Czechia,,49.8175,15.472999999999999,19,0
3/8/20,Czechia,,49.8175,15.472999999999999,31,0
3/9/20,Czechia,,49.8175,15.472999999999999,31,0
3/10/20,Czechia,,49.8175,15.472999999999999,41,0
3/11/20,Czechia,,49.8175,15.472999999999999,91,0
3/12/20,Czechia,,49.8175,15.472999999999999,94,0
3/13/20,Czechia,,49.8175,15.472999999999999,141,0
3/14/20,Czechia,,49.8175,15.472999999999999,189,0
3/15/20,Czechia,,49.8175,15.472999999999999,253,0
3/16/20,Czechia,,49.8175,15.472999999999999,298,0
3/17/20,Czechia,,49.8175,15.472999999999999,396,0
3/18/20,Czechia,,49.8175,15.472999999999999,464,0
3/19/20,Czechia,,49.8175,15.472999999999999,694,0
3/20/20,Czechia,,49.8175,15.472999999999999,833,0
3/21/20,Czechia,,49.8175,15.472999999999999,995,0
3/22/20,Czechia,,49.8175,15.472999999999999,1120,0
1/22/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
1/23/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
1/24/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
1/25/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
1/26/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
1/27/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
1/28/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
1/29/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
1/30/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
1/31/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/1/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/2/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/3/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/4/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/5/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/6/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/7/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/8/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/9/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/10/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/11/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/12/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/13/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/14/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/15/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/16/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/17/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/18/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/19/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/20/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/21/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/22/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/23/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/24/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/25/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/26/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/27/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/28/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
2/29/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
3/1/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
3/2/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
3/3/20,Denmark,Faroe Islands,61.8926,-6.9118,0,0
3/4/20,Denmark,Faroe Islands,61.8926,-6.9118,1,0
3/5/20,Denmark,Faroe Islands,61.8926,-6.9118,1,0
3/6/20,Denmark,Faroe Islands,61.8926,-6.9118,1,0
3/7/20,Denmark,Faroe Islands,61.8926,-6.9118,1,0
3/8/20,Denmark,Faroe Islands,61.8926,-6.9118,2,0
3/9/20,Denmark,Faroe Islands,61.8926,-6.9118,2,0
3/10/20,Denmark,Faroe Islands,61.8926,-6.9118,2,0
3/11/20,Denmark,Faroe Islands,61.8926,-6.9118,2,0
3/12/20,Denmark,Faroe Islands,61.8926,-6.9118,2,0
3/13/20,Denmark,Faroe Islands,61.8926,-6.9118,3,0
3/14/20,Denmark,Faroe Islands,61.8926,-6.9118,9,0
3/15/20,Denmark,Faroe Islands,61.8926,-6.9118,11,0
3/16/20,Denmark,Faroe Islands,61.8926,-6.9118,18,0
3/17/20,Denmark,Faroe Islands,61.8926,-6.9118,47,0
3/18/20,Denmark,Faroe Islands,61.8926,-6.9118,58,0
3/19/20,Denmark,Faroe Islands,61.8926,-6.9118,72,0
3/20/20,Denmark,Faroe Islands,61.8926,-6.9118,80,0
3/21/20,Denmark,Faroe Islands,61.8926,-6.9118,92,0
3/22/20,Denmark,Faroe Islands,61.8926,-6.9118,115,0
1/22/20,Denmark,Greenland,71.7069,-42.6043,0,0
1/23/20,Denmark,Greenland,71.7069,-42.6043,0,0
1/24/20,Denmark,Greenland,71.7069,-42.6043,0,0
1/25/20,Denmark,Greenland,71.7069,-42.6043,0,0
1/26/20,Denmark,Greenland,71.7069,-42.6043,0,0
